重庆青阳药业有限公司,023-67097960,023-67096021,江北区江北区寸滩水吕兴药村426#-2,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东仁和堂药业有限公司,0539-7219738 7218326 7231589 ,0539-7218326 7231050,山东省莒南县城民主路106号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林延边朝药药业有限公司,0433-3275116  5011177,0433-5015345,吉林省龙井市工农路1188号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林金麦通制药有限公司,0431-82811229,0431-82565601,长春市九台经济开发区群英大路888号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河北御芝林药业有限公司,,,邢台市东出口五公里处（南和县工业园区）,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河北瑞森药业有限公司,,,河北省邯郸市馆陶县馆陶镇工农街147号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河北凯威制药有限责任公司,0313-5906987,0313-5906995,河北张家口陵园路27,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河南省新谊药业股份有限公司,,,新乡经济开发区青龙路399号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
辽宁丹生生物制药有限公司,0415-4176888,0415-4171055,辽宁省丹东市振安区楼房路356号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
安徽金蟾生化股份有限公司,0561-3152222  ,0561-3152121,安徽省淮北市人民路298号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
安徽华辰制药有限公司,0554－3315985   3315190　,0554－3315985,淮南市经济技术开发区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
北京康蒂尼药业有限公司,-88863353,-88862172,北京市朝阳区利泽中一路1号博雅国际2层202A,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
浙江奥托康制药集团股份有限公司,0579-82021151 82020329,0579-82021151,浙江省金华市婺城区定业新村,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江苏扬子江药业集团有限公司,0523-6961999,0523-6914769,江苏泰州市高港区扬子江南路1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
海南先声药业有限公司,0898-66814235 66814532,0898-66814239,海南省海口市龙华区金盘工业区金濂路3号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖北东信药业有限公司,027-82742252,,湖北省武汉市江岸区三阳路128-1号三阳广场朝阳阁A31楼,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
石家庄四药有限公司,0311-86131102 ,0311-86012404,河北省石家庄市裕华区汇通路35号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林恒和制药股份有限公司,0432-4848862,4842137,4809031,0432-4809075 4841728,吉林省吉林市长春路99号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,
上海衡山药业有限公司,021-54724221,021-54724826,上海市闵行江川路3777号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
沈阳神龙药业有限公司,024-83780399,024-83780899,沈阳市浑南新区高迎路4号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
沈阳东鲲制药厂,024-22728246,,沈河区风雨坛街56号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
石家庄市协和制药厂,0311-83986254,,石家庄鹿泉市上庄.石家庄陆军学院北院,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
浙江金华康恩贝生物制药有限公司,0579-82271761 82272230,（原料药）0579-2273128 （制剂）0571-28800977,浙江省金华市婺城区金衢路288号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
天津市健生制药有限公司,022-82459488,022-82459368,天津市宝坻区王卜庄镇经济开发区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
宁波唯森制药有限公司,0574-62608888 62658887,0574-62608890 62658886,浙江省余姚市城东新区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
重庆科瑞制药有限责任公司,023-62754898   023-62761666,023-62754298 ,重庆南岸经开区大石支路2号科瑞制药招商部 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
通化长青药业股份有限公司,0435-7322722　6993366,0435-6993858,吉林省柳河县长青路50号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
瑞阳制药有限公司,4006-123458,0533-3248777,山东省淄博市沂源县南麻镇二郎山路6号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
哈药集团三精北方制药厂,0451-3638785,0451-3649134,黑龙江省哈尔滨市南岗区大成街246号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
东莞万成制药有限公司,0769-22174877 22171423,0769-2174532,2271223,广东省东莞市万江镇石美下蓬庙工业区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,
哈药集团制药六厂,0451-82407688 55601688,0451-2401588, 2401988 2401688,哈尔滨市道外区南直路326号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,
广西伟健药业有限公司,0776-7201616,0776-7201769,广西田林县新昌片一号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
佛山德众药业有限公司,0757-88333208 88333209,,广东省佛山市禅城区佛平路89号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
三九黄石制药厂,0714-6369528,0714-6369528,湖北省黄石市开发区大全路1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
武汉联合药业有限责任公司,027-87538028 87538052 ,027-67128609/67128951,武汉市洪山区珞狮路465号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广州粤华药业有限公司,020-87024632 87024011,020-87024483;87025827,广州市天河区上元岗,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
西安正大制药有限公司,029-85502699 85502598,029-85502588,陕西省西安市雁塔区西影路51号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
四川三精升和制药有限公司,028-85188351,028-85188351 85181222 85188350,四川省成都市高新区高朋大道3号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
怀化正好制药有限公司,0745-2317509   ,0731-84492499   ,湖南省怀化市河西新区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
邯郸摩罗丹药业股份有限公司(原邯郸制药有限公司),0310-8036999-8876 8036489,-8036557,河北省邯郸市工业园区309国道18号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
西安阿房宫药业有限公司,029-86530111,029-86525479,陕西省西安市北郊经济技术开发区明光路41号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
大连美罗大药厂,0411-84821696,,大连市七贤岭敬贤街18号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
云南永安制药有限公司,0874-3510792 3510750,0874-3510792,云南省曲靖市麒麟区环城东路,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
通化神源药业有限公司,0435-3246820,0435-3246543,吉林省通化市江南高科技开发区120-45号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
西安崇威制药有限公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
云南特安呐制药股份有限公司,0876-2127127,0876-2130378、2137718　,#VALUE!,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
昆明制药集团股份有限公司,0871-8319868,0871-8311968,中国云南省昆明市国家高新技术开发区科医路166号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
陕西汉王药业有限公司,0916-8162268 8162233,-2319498,陕西省汉中市经济开发北区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
 国药集团新疆制药有限公司（原新疆制药厂）,0991-3963336 3965112,0991-3963336,乌鲁木齐市头屯河区工业园沙坪西街21号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
成都市湔江制药厂,028-83753518,2883753308,四川省彭州市外东二环路口,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
贵州百花医药股份有限公司,0852-8444588 8425925,0852-8433878,贵州省遵义市红花岗区忠庄镇高新技术开产业园,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
大连百利天华制药有限公司,0411-86317226,0411-86310988,大连花园口经济区丁香街8号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河北兆康制药有限公司,0315-7639328,0315-7639309,河北省迁安市兆康街188号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
云南滇池制药有限公司,0877-2775092,0877-2775534,云南玉溪市红塔区南郊赵桅,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
福州海王福药制药有限公司,0591-83962457,0591-83962988,福建省福州市晋安区鼓山镇魁岐村,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
贵州百灵企业集团制药有限公司,（0853）3418777 3417888,,贵州省安顺市西航大道,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广东环球制药有限公司,0757-88333208 88333209,,广东省佛山市顺德区容桂桥西路2号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广州白云山制药股份有限公司广州白云山制药总厂,020-87063613,020-87062625,广东省广州市白云区同合街银祥路88号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
华源众生药业有限公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江苏健民制药有限公司,0519-88866917,0519-88866271,江苏省常州市天宁区采菱路37号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广西百色桂西制药有限公司,,,广西百色市城北路玉屏巷5号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广西金诺制药有限公司,,,钦州市钦北区皇马工业区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海信谊黄河制药有限公司,,,上海市松江区新桥镇卖新公路1633号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海皇象铁力蓝天制药有限公司,0451-82700828,0451-82700728,铁力市建设西大街229号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海惠仁(焦作)药业有限公司,0391-6106537,0391-6103506,焦作市 温县（温泉镇）城北经济开发区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山西新星制药有限公司,0357-4185608 13835704088(广告商请勿扰～谢谢),0357-4185607,山西侯马经济技术开发区文明路583号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
浙江大东吴药业有限公司,0572－2568888,0572－2569999,浙江湖州市三里桥路685号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广西古方药业有限公司,0771-4016576 ,0771-4016576,广西南宁市邕宁区沿海经济开发区南北二级公路9公里处,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
荆州金海药业有限公司,0716-5152666 ,027-84885107 ,湖北省公安县孱陵工业园,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江西南昌桑海制药厂,0791-3060705,0791-3061193,江西省南昌市北郊新祺周和平路188号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林省辉南天宇药业股份有限公司,0435-6920588 0435-6922300,0435-6921921,吉林省辉南县北山街3号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
开鲁兴利制药有限责任公司,0471-6916342/6968132,0086-471-6916882/6513514,内蒙古通辽市开鲁县开鲁镇工农街1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
